atributo,classe
"501.001.130.160.913.000,00","1.000.000.000.000.000.000,00"
"437.677.648.962.007.000,00","1.000.000.000.000.000.000,00"
"470.314.306.139.525.000,00","1.000.000.000.000.000.000,00"
"56.186.391.819.850.800,00","0,00"
"221.360.245.847.635.000,00","1.000.000.000.000.000.000,00"
"8.280.793.212.390.950,00","0,00"
"-32.606.360.247.932.000,00","0,00"
"-48.886.548.328.441.900,00","0,00"
"-41.577.730.453.423.200,00","0,00"
"1.346.651.926.230.110,00","0,00"
"63.068.182.557.698.200,00","0,00"
"323.853.695.524.324.000,00","1.000.000.000.000.000.000,00"
"-100.274.412.867.922.000,00","0,00"
"708.298.990.937.667.000,00","1.000.000.000.000.000.000,00"
"65.476.174.919.499.800,00","0,00"
"45.449.884.489.668.500,00","0,00"
"-10.926.649.028.512.200,00","0,00"
"-144.643.789.335.799.000,00","0,00"
"-116.341.294.135.823.000,00","1.000.000.000.000.000.000,00"
"498.621.157.285.249,00","0,00"
"562.784.548.213.194.000,00","1.000.000.000.000.000.000,00"
"-28.133.890.808.766.000,00","0,00"
"-65.521.493.095.081.800,00","0,00"
"245.553.161.808.577.000,00","1.000.000.000.000.000.000,00"
"107.165.516.099.600.000,00","0,00"
"58.984.654.516.328.100,00","0,00"
"308.412.478.085.748.000,00","1.000.000.000.000.000.000,00"
"490.961.809.774.233.000,00","1.000.000.000.000.000.000,00"
"11.042.963.663.699.700,00","0,00"
"36.415.333.522.958.200,00","0,00"
"-7.729.865.095.700.960,00","0,00"
"102.977.814.868.820.000,00","0,00"
"35.202.562.821.066.900,00","0,00"
"67.320.200.425.593.800,00","1.000.000.000.000.000.000,00"
"-68.825.849.951.670.600,00","0,00"
"94.934.379.080.455.300,00","0,00"
"31.614.591.794.939.600,00","0,00"
"247.717.981.465.132.000,00","0,00"
"-88.633.819.893.659.300,00","0,00"
"137.648.413.584.591.000,00","0,00"
"131.038.639.976.530.000,00","1.000.000.000.000.000.000,00"
"117.868.399.161.022.000,00","0,00"
"-146.511.267.941.834.000,00","0,00"
"-156.516.670.450.853.000,00","0,00"
"55.311.233.606.945.500,00","0,00"
"198.957.891.379.900.000,00","0,00"
"188.216.846.117.753.000,00","1.000.000.000.000.000.000,00"
"100.644.950.897.768.000,00","0,00"
"668.858.804.902.318.000,00","1.000.000.000.000.000.000,00"
"433.611.171.366.984.000,00","1.000.000.000.000.000.000,00"
"86.975.279.187.903.900,00","0,00"
"96.323.000.381.526.300,00","0,00"
"460.327.474.820.231.000,00","1.000.000.000.000.000.000,00"
"-56.328.708.159.177.600,00","0,00"
"369.644.040.776.836.000,00","1.000.000.000.000.000.000,00"
"639.748.946.464.776.000,00","1.000.000.000.000.000.000,00"
"505.151.541.575.067.000,00","1.000.000.000.000.000.000,00"
"28.168.469.916.989.500,00","0,00"
"162.554.063.826.503.000,00","1.000.000.000.000.000.000,00"
"301.689.217.465.942.000,00","1.000.000.000.000.000.000,00"
"497.817.620.142.266.000,00","1.000.000.000.000.000.000,00"
"79.357.070.430.979.200,00","1.000.000.000.000.000.000,00"
"-210.526.048.004.206.000,00","0,00"
"387.999.537.458.988.000,00","1.000.000.000.000.000.000,00"
"-79.755.003.784.696.000,00","0,00"
"-124.393.498.199.056.000,00","0,00"
"165.374.563.526.145.000,00","0,00"
"538.649.240.498.908.000,00","1.000.000.000.000.000.000,00"
"-173.950.926.227.643.000,00","0,00"
"-32.220.451.997.611.200,00","0,00"
"29.353.461.140.970.100,00","0,00"
"105.260.421.330.709.000,00","0,00"
"99.604.980.672.046.200,00","0,00"
"431.328.945.839.987.000,00","1.000.000.000.000.000.000,00"
"453.285.022.983.574.000,00","1.000.000.000.000.000.000,00"
"18.130.614.942.012.800,00","0,00"
"26.972.690.482.500.100,00","0,00"
"328.344.845.258.563.000,00","1.000.000.000.000.000.000,00"
"23.519.908.089.631.800,00","0,00"
"53.841.344.944.121.700,00","0,00"
"37.394.177.776.701.600,00","0,00"
"88.115.996.117.511.800,00","1.000.000.000.000.000.000,00"
"220.860.087.464.340.000,00","1.000.000.000.000.000.000,00"
"-72.877.434.110.777.000,00","0,00"
"8.654.436.211.350.490,00","0,00"
"-59.380.895.291.956.300,00","0,00"
"-103.874.957.682.073.000,00","1.000.000.000.000.000.000,00"
"-51.886.999.565.975.300,00","0,00"
"-80.989.492.097.102.000,00","0,00"
"-58.355.228.074.473.000,00","0,00"
"55.027.083.693.485.200,00","0,00"
"-39.096.500.985.039.900,00","0,00"
"321.004.914.960.817.000,00","1.000.000.000.000.000.000,00"
"740.247.250.226.059.000,00","1.000.000.000.000.000.000,00"
"683.098.043.460.119.000,00","1.000.000.000.000.000.000,00"
"568.538.465.594.874.000,00","1.000.000.000.000.000.000,00"
"512.176.584.858.104.000,00","1.000.000.000.000.000.000,00"
"99.605.369.691.479.500,00","0,00"
"-79.484.509.518.327.300,00","0,00"
"-23.488.978.766.916.300,00","0,00"
"-30.148.880.278.334.900,00","0,00"
"-134.181.902.459.397.000,00","0,00"
"870.991.505.020.474.000,00","1.000.000.000.000.000.000,00"
"-40.536.618.232.552.900,00","0,00"
"96.289.530.733.389.900,00","0,00"
"53.064.435.908.463.400,00","0,00"
"-52.155.449.672.766.100,00","0,00"
"44.025.619.740.246,20","0,00"
"3.773.191.050.819.590,00","0,00"
"-6.217.448.021.391.640,00","0,00"
"-159.914.044.774.160.000,00","0,00"
"88.483.073.133.288.500,00","0,00"
"222.366.540.633.569.000,00","1.000.000.000.000.000.000,00"
"214.922.313.830.678.000,00","0,00"
"21.739.454.480.180.600,00","0,00"
"-113.130.980.259.828.000,00","0,00"
"-100.145.141.449.609.000,00","0,00"
"-58.866.376.929.419.800,00","0,00"
"-15.253.792.314.345.700,00","0,00"
"-39.639.235.252.539.500,00","0,00"
"776.902.045.088.735.000,00","1.000.000.000.000.000.000,00"
"-119.999.697.718.440.000,00","0,00"
"479.363.520.064.127.000,00","1.000.000.000.000.000.000,00"
"55.955.949.917.587.500,00","1.000.000.000.000.000.000,00"
"9.946.583.427.094.450,00","0,00"
"484.956.435.950.771.000,00","1.000.000.000.000.000.000,00"
"86.548.896.631.727.600,00","1.000.000.000.000.000.000,00"
"25.494.461.424.566.800,00","0,00"
"429.141.114.895.084.000,00","1.000.000.000.000.000.000,00"
"-48.441.194.371.973.400,00","0,00"
"-91.777.270.297.969.700,00","0,00"
"505.185.236.120.261.000,00","1.000.000.000.000.000.000,00"
"10.489.868.399.491.500,00","0,00"
"39.280.389.182.673.500,00","1.000.000.000.000.000.000,00"
"-113.158.889.773.772.000,00","0,00"
"7.534.946.009.422.910,00","0,00"
"58.470.330.944.404.000,00","1.000.000.000.000.000.000,00"
"577.144.604.245.444.000,00","1.000.000.000.000.000.000,00"
"-93.986.002.673.329.800,00","0,00"
"-29.234.777.956.637.000,00","0,00"
"-38.982.591.665.647.600,00","0,00"
"581.247.811.671.798.000,00","1.000.000.000.000.000.000,00"
"452.840.070.334.670.000,00","1.000.000.000.000.000.000,00"
"632.206.774.500.878.000,00","1.000.000.000.000.000.000,00"
"-142.138.940.193.820.000,00","0,00"
"419.045.845.119.866.000,00","1.000.000.000.000.000.000,00"
"171.831.643.901.144.000,00","1.000.000.000.000.000.000,00"
"105.536.238.649.243.000,00","0,00"
"38.630.654.031.312.100,00","0,00"
"-179.899.999.648.021.000,00","0,00"
"893.778.780.534.629.000,00","1.000.000.000.000.000.000,00"
"-68.575.960.442.058.700,00","0,00"
"-183.371.532.496.509.000,00","0,00"
"-17.968.316.704.210.400,00","0,00"
"519.185.734.924.005.000,00","1.000.000.000.000.000.000,00"
"-101.256.450.147.261.000,00","0,00"
"367.466.170.008.205.000,00","1.000.000.000.000.000.000,00"
"315.972.695.551.616.000,00","1.000.000.000.000.000.000,00"
"-138.679.538.446.812.000,00","0,00"
"88.174.403.190.248.800,00","0,00"
"13.770.843.235.616.400,00","0,00"
"64.657.083.865.832.700,00","0,00"
"47.727.752.684.801.600,00","0,00"
"-31.792.861.582.550.300,00","0,00"
"-2.379.469.025.168.520,00","0,00"
"105.760.086.078.930.000,00","0,00"
"-63.638.781.688.191.000,00","0,00"
"212.833.328.204.593.000,00","1.000.000.000.000.000.000,00"
"-48.954.312.446.162.200,00","0,00"
"148.294.677.228.906.000,00","0,00"
"621.471.418.946.649.000,00","1.000.000.000.000.000.000,00"
"54.826.918.258.057.100,00","0,00"
"-93.771.741.000.046.800,00","0,00"
"527.033.609.508.559.000,00","1.000.000.000.000.000.000,00"
"9.114.873.468.635.230,00","0,00"
"324.990.280.952.205.000,00","1.000.000.000.000.000.000,00"
"65.883.666.619.505.400,00","0,00"
"-81.678.528.704.415.200,00","0,00"
"-98.539.512.851.064.200,00","0,00"
"494.503.322.644.628.000,00","1.000.000.000.000.000.000,00"
"-111.302.856.368.595.000,00","0,00"
"64.264.981.481.968.800,00","0,00"
"61.291.044.825.672.100,00","0,00"
"28.092.615.571.803.500,00","0,00"
"329.478.827.189.834.000,00","1.000.000.000.000.000.000,00"
"11.519.506.007.885.800,00","0,00"
"-81.156.409.898.154.400,00","0,00"
"-18.121.304.673.369.500,00","0,00"
"75.998.019.310.803.700,00","0,00"
"-118.381.722.094.659.000,00","0,00"
"84.339.288.675.068.100,00","0,00"
"112.705.061.478.818.000,00","0,00"
"-4.820.547.350.430.840,00","0,00"
"644.842.765.193.990.000,00","1.000.000.000.000.000.000,00"
"32.698.042.271.328.500,00","0,00"
"-23.338.039.552.897.100,00","0,00"
"250.010.368.913.617.000,00","1.000.000.000.000.000.000,00"
"115.705.106.479.559.000,00","1.000.000.000.000.000.000,00"
"23.152.961.482.979.700,00","0,00"
"20.997.747.127.110.400,00","0,00"
"272.456.288.022.380.000,00","1.000.000.000.000.000.000,00"
"30.208.468.156.918.500,00","0,00"
"58.662.556.824.518.100,00","0,00"
"-24.635.943.269.843.100,00","0,00"
"708.418.149.627.114.000,00","1.000.000.000.000.000.000,00"
"170.905.681.261.300.000,00","1.000.000.000.000.000.000,00"
"-147.925.215.860.168.000,00","0,00"
"-67.655.738.252.119.500,00","0,00"
"100.090.857.615.870.000,00","0,00"
"20.287.612.371.588.600,00","0,00"
"45.408.975.141.858.800,00","0,00"
"673.452.524.927.861.000,00","1.000.000.000.000.000.000,00"
"-119.114.533.647.567.000,00","0,00"
"207.879.534.232.197.000,00","1.000.000.000.000.000.000,00"
"355.063.414.179.195.000,00","1.000.000.000.000.000.000,00"
"88.816.939.667.619.000,00","0,00"
"8.583.144.432.403.060,00","0,00"
"34.808.274.999.662.800,00","0,00"
"29.271.878.886.687.100,00","0,00"
"-9.528.183.467.818.460,00","0,00"
"-97.136.390.084.983.200,00","0,00"
"-161.281.585.170.717.000,00","0,00"
"713.240.211.975.357.000,00","1.000.000.000.000.000.000,00"
"-11.081.234.773.749.400,00","0,00"
"646.820.344.240.448.000,00","1.000.000.000.000.000.000,00"
"253.412.608.132.630.000,00","1.000.000.000.000.000.000,00"
"453.527.440.588.503.000,00","1.000.000.000.000.000.000,00"
"3.207.652.292.329.190,00","0,00"
"-6.902.824.191.818.990,00","0,00"
"362.176.861.416.309.000,00","1.000.000.000.000.000.000,00"
"200.784.108.959.295.000,00","1.000.000.000.000.000.000,00"
"-152.590.815.836.833.000,00","0,00"
"229.840.721.511.880.000,00","1.000.000.000.000.000.000,00"
"-24.570.897.366.673.000,00","0,00"
"-39.877.293.473.743.800,00","0,00"
"405.596.478.681.424.000,00","1.000.000.000.000.000.000,00"
"15.665.680.394.802.100,00","0,00"
"-51.624.477.811.142.600,00","0,00"
"549.189.240.663.209.000,00","1.000.000.000.000.000.000,00"
"-44.184.155.774.872.100,00","0,00"
"13.608.628.295.196.800,00","0,00"
"-62.636.136.423.030.300,00","0,00"
"56.053.065.923.875.600,00","0,00"
"-111.335.202.760.921.000,00","1.000.000.000.000.000.000,00"
"123.876.217.318.585.000,00","0,00"
"42.305.980.477.330.900,00","0,00"
"48.728.084.103.340.300,00","0,00"
"550.821.164.562.840.000,00","1.000.000.000.000.000.000,00"
"21.466.126.842.769.200,00","0,00"
"22.275.776.987.171.400,00","0,00"
"24.360.601.062.721.200,00","0,00"
"-80.954.954.400.489.800,00","0,00"
"75.947.339.557.373.300,00","0,00"
"52.423.041.500.304.700,00","1.000.000.000.000.000.000,00"
"178.875.935.094.020.000,00","0,00"
"-195.611.748.013.902.000,00","0,00"
"396.683.103.734.418.000,00","1.000.000.000.000.000.000,00"
"95.802.548.584.687.800,00","0,00"
"7.722.934.429.235.140,00","0,00"
"142.587.299.916.510.000,00","0,00"
"218.495.559.732.068.000,00","1.000.000.000.000.000.000,00"
"-118.486.567.319.962.000,00","0,00"
"294.020.339.449.985.000,00","1.000.000.000.000.000.000,00"
"215.593.361.530.047.000,00","0,00"
"23.959.289.618.372.500,00","0,00"
"54.568.874.915.006.100,00","0,00"
"60.756.552.759.948.500,00","0,00"
"-217.678.749.612.814.000,00","0,00"
"300.796.844.443.377.000,00","1.000.000.000.000.000.000,00"
"-140.973.670.578.854.000,00","0,00"
"18.950.170.764.084.100,00","0,00"
"24.023.597.900.134.500,00","0,00"
"65.570.184.036.307.900,00","1.000.000.000.000.000.000,00"
"38.172.334.814.751.400,00","0,00"
"-2.925.334.804.508.270,00","0,00"
"75.598.773.883.344.000,00","0,00"
"6.186.856.351.428.280,00","0,00"
"233.146.274.796.045.000,00","0,00"
"-48.161.099.320.931.800,00","0,00"
"675.226.879.873.204.000,00","1.000.000.000.000.000.000,00"
"-12.632.186.689.343.000,00","0,00"
"-38.149.769.799.617.100,00","0,00"
"-116.435.559.268.272.000,00","0,00"
"-83.206.431.501.521.500,00","0,00"
"-29.423.212.336.441.900,00","0,00"
"140.580.834.106.157.000,00","0,00"
"1.189.007.593.753.440,00","0,00"
"-54.985.692.863.622.900,00","0,00"
"136.213.209.908.823.000,00","0,00"
"563.559.219.048.543.000,00","1.000.000.000.000.000.000,00"
"488.023.523.149.971.000,00","1.000.000.000.000.000.000,00"
"405.136.400.061.044.000,00","1.000.000.000.000.000.000,00"
"223.214.162.523.117.000,00","1.000.000.000.000.000.000,00"
"162.879.290.316.572.000,00","0,00"
"-56.846.276.451.972.000,00","0,00"
"77.005.642.872.269.900,00","0,00"
"146.448.807.524.067.000,00","0,00"
"16.927.453.467.918.300,00","0,00"
"124.527.966.784.231.000,00","0,00"
"-44.828.775.318.260.600,00","0,00"
"222.440.579.658.270.000,00","0,00"
"520.228.827.606.110.000,00","1.000.000.000.000.000.000,00"
"-87.455.599.533.098.600,00","0,00"
"-109.497.337.468.000.000,00","0,00"
"426.628.393.362.850.000,00","1.000.000.000.000.000.000,00"
"179.498.495.122.207.000,00","0,00"
"44.435.210.087.877.600,00","0,00"
"-106.323.172.222.566.000,00","0,00"
"67.726.703.227.626.900,00","0,00"
"-11.908.260.739.177.400,00","0,00"
"334.728.386.032.525.000,00","1.000.000.000.000.000.000,00"
"38.121.125.413.456.600,00","0,00"
"568.654.834.259.890.000,00","1.000.000.000.000.000.000,00"
"-52.916.383.675.971.900,00","0,00"
"81.756.050.892.450.200,00","0,00"
"-1.978.408.638.709.450,00","0,00"
"-46.876.007.870.279.900,00","0,00"
"221.827.958.808.749,00","0,00"
"40.857.469.218.332.700,00","0,00"
"-115.994.711.806.964.000,00","0,00"
"293.671.837.921.994.000,00","1.000.000.000.000.000.000,00"
"446.110.448.985.918.000,00","1.000.000.000.000.000.000,00"
"-11.596.915.731.317.500,00","0,00"
"479.995.674.835.537.000,00","1.000.000.000.000.000.000,00"
"665.710.703.790.469.000,00","1.000.000.000.000.000.000,00"
"-243.189.215.940.778.000,00","0,00"
"208.650.695.739.457.000,00","1.000.000.000.000.000.000,00"
"349.781.704.267.572.000,00","1.000.000.000.000.000.000,00"
"3.322.905.786.700.030,00","0,00"
"-177.660.873.154.739.000,00","0,00"
"157.396.975.195.237.000,00","0,00"
"-179.772.033.082.486.000,00","0,00"
"4.259.361.458.404.450,00","0,00"
"8.923.365.482.181.300,00","0,00"
"117.014.320.959.277.000,00","0,00"
"416.597.560.114.172.000,00","1.000.000.000.000.000.000,00"
"87.356.786.852.146.100,00","0,00"
"21.660.548.274.502.200,00","0,00"
"135.160.262.490.139.000,00","0,00"
"-59.462.482.848.036.900,00","0,00"
"465.668.328.115.210.000,00","1.000.000.000.000.000.000,00"
"-6.493.173.549.019.480,00","0,00"
"468.604.960.608.753.000,00","1.000.000.000.000.000.000,00"
"-71.774.551.552.962.200,00","0,00"
"-55.101.057.018.308.100,00","0,00"
"8.823.287.610.195.810,00","0,00"
"101.557.643.788.096.000,00","1.000.000.000.000.000.000,00"
"-49.074.340.154.676.200,00","0,00"
"-174.458.979.883.705.000,00","0,00"
"623.089.250.628.445.000,00","1.000.000.000.000.000.000,00"
"829.783.761.976.478.000,00","1.000.000.000.000.000.000,00"
"-42.262.620.523.946.300,00","0,00"
"-156.940.681.043.886.000,00","0,00"
"-503.777.102.390.740,00","0,00"
"525.540.115.529.935.000,00","1.000.000.000.000.000.000,00"
"268.713.538.880.403.000,00","1.000.000.000.000.000.000,00"
"520.923.886.166.509.000,00","1.000.000.000.000.000.000,00"
"78.394.881.088.175.500,00","1.000.000.000.000.000.000,00"
"437.823.188.917.528.000,00","1.000.000.000.000.000.000,00"
"356.519.189.959.551.000,00","1.000.000.000.000.000.000,00"
"77.753.943.304.655.200,00","1.000.000.000.000.000.000,00"
"409.304.464.342.332.000,00","1.000.000.000.000.000.000,00"
"494.909.246.715.189.000,00","1.000.000.000.000.000.000,00"
"114.586.324.958.266.000,00","0,00"
"134.644.043.359.489.000,00","0,00"
"-16.443.532.080.170.500,00","0,00"
"564.969.208.537.674.000,00","1.000.000.000.000.000.000,00"
"-161.903.197.908.052.000,00","0,00"
"99.615.342.935.053.200,00","0,00"
"27.559.263.914.605.400,00","0,00"
"45.650.535.968.674.300,00","0,00"
"87.078.595.251.871.700,00","0,00"
"336.736.334.965.859.000,00","1.000.000.000.000.000.000,00"
"-29.838.362.574.263.300,00","0,00"
"383.656.536.678.266.000,00","1.000.000.000.000.000.000,00"
"88.240.901.068.440.300,00","1.000.000.000.000.000.000,00"
"570.106.556.740.808.000,00","1.000.000.000.000.000.000,00"
"544.000.108.140.177.000,00","1.000.000.000.000.000.000,00"
"29.523.131.949.168.800,00","0,00"
"66.739.560.451.361.800,00","0,00"
"123.010.555.744.521.000,00","0,00"
"1.272.707.047.007.160,00","0,00"
"106.862.373.171.950.000,00","0,00"
"95.375.209.717.385.900,00","1.000.000.000.000.000.000,00"
"6.283.305.591.073.460,00","0,00"
"186.798.650.632.246.000,00","0,00"
"-36.694.771.003.794.600,00","0,00"
"216.922.786.123.441.000,00","0,00"
"-89.136.673.834.824.200,00","0,00"
"-172.187.947.426.500.000,00","0,00"
"45.131.276.411.816.300,00","0,00"
"-6.283.062.797.895.120,00","0,00"
"-74.448.133.612.878.400,00","0,00"
"-110.285.227.045.495.000,00","0,00"
"-88.177.289.864.216.100,00","0,00"
"-70.493.468.733.409.700,00","0,00"
"-39.658.919.436.224.800,00","0,00"
"-127.190.937.911.052.000,00","0,00"
"482.143.397.309.914.000,00","1.000.000.000.000.000.000,00"
"533.263.144.577.347.000,00","1.000.000.000.000.000.000,00"
"616.522.526.682.906.000,00","1.000.000.000.000.000.000,00"
"36.442.117.865.868.800,00","0,00"
"501.833.483.478.974.000,00","1.000.000.000.000.000.000,00"
"-7.024.985.250.569.920,00","0,00"
"-167.324.457.266.354.000,00","0,00"
"131.703.667.588.203.000,00","0,00"
"21.393.641.176.132.800,00","0,00"
"-156.859.925.094.565.000,00","0,00"
"-180.685.813.399.941.000,00","0,00"
"148.686.000.225.645.000,00","0,00"
"104.636.015.020.708.000,00","0,00"
"286.950.259.758.054.000,00","1.000.000.000.000.000.000,00"
"27.034.822.655.036.500,00","0,00"
"71.474.979.293.049.000,00","0,00"
"274.433.229.570.512.000,00","1.000.000.000.000.000.000,00"
"-69.576.637.664.450.500,00","0,00"
"-29.898.285.295.669.800,00","0,00"
"656.375.916.958.477,00","0,00"
"-193.169.098.449.227.000,00","0,00"
"89.542.689.829.579.300,00","0,00"
"-110.465.077.346.267.000,00","0,00"
"88.559.462.287.656.800,00","0,00"
"-165.087.593.198.301.000,00","0,00"
"71.685.186.798.617.600,00","0,00"
"298.533.824.611.059.000,00","1.000.000.000.000.000.000,00"
"-90.788.918.971.868.000,00","0,00"
"-101.684.696.737.475.000,00","0,00"
"-14.872.593.266.858.800,00","0,00"
"-192.402.955.674.236.000,00","0,00"
"-105.278.889.837.998.000,00","0,00"
"542.383.551.659.914.000,00","1.000.000.000.000.000.000,00"
"233.608.960.140.648.000,00","0,00"
"-45.399.639.065.553.000,00","0,00"
"52.192.378.781.155.000,00","0,00"
"149.848.612.646.844.000,00","0,00"
"-64.164.892.611.736.900,00","0,00"
"150.389.865.323.435.000,00","0,00"
